"AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted"
177.38200378418,179.800003051758,176.574996948242,178.078506469727,65312000,178.078506469727
178.175003051758,179.288497924805,174.600494384766,175.353500366211,80022000,175.353500366211
177.25,177.994003295898,172.080001831055,172.186004638672,74916000,172.186004638672
173,174.634994506836,171.1875,171.86799621582,64726000,171.86799621582
172.75,173.493499755859,166.929992675781,169.489501953125,80712000,169.489501953125
169.649993896484,173.695495605469,166.934494018555,171.368499755859,68860000,171.368499755859
174.600006103516,177.499496459961,173.334503173828,176.164505004883,66410000,176.164505004883
176.150497436523,177.179992675781,174.750503540039,176.158004760742,45254000,176.158004760742
175.75,176.969497680664,174.139495849609,174.171005249023,46062000,174.171005249023
175.417007446289,175.927001953125,170.5,172.212005615234,60690000,172.212005615234
172,172.100006103516,169.130004882812,169.567504882812,62170000,169.567504882812
167.550003051758,169.498992919922,166.440002441406,169.091506958008,55976000,169.091506958008
168.598007202148,173.600006103516,165.195007324219,173.315002441406,75794000,173.315002441406
173.368499755859,174.166000366211,168.160507202148,168.871002197266,60876000,168.871002197266
167.710494995117,170.898498535156,165.613494873047,170.017501831055,85542000,170.017501831055
166.850006103516,167.874496459961,165.600006103516,167.078994750977,57372000,167.078994750977
167.850494384766,170.716506958008,165.647506713867,170.417007446289,55956000,170.417007446289
169.270004272461,172.050003051758,168.500503540039,171.037002563477,55036000,171.037002563477
170.427993774414,171.975006103516,170.149993896484,171.068496704102,36788000,171.068496704102
171.037002563477,172.942993164062,169.21549987793,169.669494628906,58688000,169.669494628906
170.182495117188,172.175994873047,169.135498046875,170.660995483398,54638000,170.660995483398
170.839996337891,171.212005615234,168.600494384766,169.20100402832,35754000,169.20100402832
169.699996948242,170.888000488281,168.524002075195,168.644500732422,37584000,168.644500732422
